age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,customer_id,loan_amount,loan_approval_probability
30,Private,171889,Prof-school,15,Never-married,Tech-support,Own-child,White,Female,0,0,24,United-States,38351,0.0,0.0031242796685546637
35,Federal-gov,182898,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,43383,0.0,0.041919585317373276
32,Private,209103,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,3464,0,40,United-States,23966,0.0,0.40268662571907043
41,Self-emp-not-inc,123502,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,5101,0.0,0.03408680111169815
46,Private,172581,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,50,United-States,27467,73156.03125,0.6792296171188354
40,State-gov,141583,Some-college,10,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,35,United-States,19261,0.0,0.17318028211593628
27,Local-gov,85918,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,68,United-States,46971,0.0,0.12926621735095978
46,Private,267107,5th-6th,3,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,45,Italy,21723,0.0,0.2357020527124405
17,Private,120068,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,17,United-States,43248,0.0,0.0006300954264588654
18,Private,90860,Some-college,10,Never-married,Sales,Own-child,Asian-Pac-Islander,Female,0,0,20,United-States,656,0.0,0.0010019771289080381
63,Private,50120,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,1573,25,United-States,3119,0.0,0.3239513635635376
27,Federal-gov,257124,Bachelors,13,Never-married,Transport-moving,Other-relative,White,Male,0,0,35,United-States,42996,0.0,0.0032322928309440613
31,Private,118941,Some-college,10,Divorced,Other-service,Own-child,White,Female,0,0,20,United-States,22938,0.0,0.001661232439801097
44,Self-emp-inc,33126,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,80,United-States,33447,0.0,0.1725328415632248
29,Private,27436,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,35,United-States,3383,0.0,0.001425212249159813
25,Private,192302,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,60,United-States,5458,0.0,0.012661116197705269
28,Private,263015,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,28814,0.0,0.012756280601024628
28,Private,398220,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Mexico,2909,0.0,0.02275414578616619
36,Private,50707,Bachelors,13,Divorced,Priv-house-serv,Unmarried,White,Female,0,0,40,United-States,1896,49724.31640625,0.502902626991272
26,Private,391349,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,45,United-States,3489,0.0,0.025612378492951393
49,Local-gov,197371,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,16399,0.0,0.163373202085495
46,State-gov,27802,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,38,United-States,29038,0.0,0.08189231157302856
30,Local-gov,47085,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,34456,0.0,0.012734093703329563
51,Private,237295,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,10990,0.0,0.02692255936563015
27,Private,73587,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,0,35,United-States,44296,0.0,0.0011020960519090295
24,,61791,9th,5,Married-civ-spouse,,Wife,White,Female,0,0,40,United-States,10942,0.0,0.0025125062093138695
30,Federal-gov,54684,Prof-school,15,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,55,,39847,0.0,0.025413863360881805
32,Private,94041,Assoc-voc,11,Never-married,Craft-repair,Not-in-family,White,Male,0,0,44,Ireland,33272,0.0,0.0466374009847641
58,State-gov,109567,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,1,United-States,16471,0.0,0.0362759605050087
19,Self-emp-inc,148955,Some-college,10,Never-married,Other-service,Own-child,Asian-Pac-Islander,Female,0,0,35,South,41513,0.0,0.0016224619466811419
43,Local-gov,114859,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,17,United-States,37446,0.0,0.01855713129043579
55,Private,183580,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,38,United-States,48341,39765.546875,0.5438174605369568
54,Private,231482,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,41044,0.0,0.2853785455226898
35,Private,111387,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,1579,40,United-States,18674,0.0,0.3688283860683441
66,Private,201197,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,30479,61405.546875,0.5784366130828857
40,Private,96497,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,8851,0.0,0.20179568231105804
39,Private,317434,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,25528,0.0,0.2424597293138504
44,Private,213416,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Mexico,46078,0.0,0.0107138492166996
39,Self-emp-not-inc,211785,HS-grad,9,Never-married,Craft-repair,Own-child,Black,Female,0,0,20,United-States,20358,0.0,0.0018709431169554591
28,,168524,HS-grad,9,Married-civ-spouse,,Own-child,White,Female,0,0,38,United-States,183,0.0,0.0024407939054071903
20,Private,191832,12th,8,Never-married,Other-service,Unmarried,White,Male,0,0,40,,14732,0.0,0.008862470276653767
38,Private,70995,HS-grad,9,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States,39231,0.0,0.02036268822848797
34,Private,158688,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,1371,0.0,0.37195974588394165
45,Private,297676,Assoc-acdm,12,Widowed,Sales,Unmarried,White,Female,0,0,40,Cuba,46658,44802.1953125,0.741543173789978
41,Private,137142,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,50,United-States,11539,0.0,0.02088199183344841
36,Private,220585,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,34296,0.0,0.07853754609823227
60,Federal-gov,286253,HS-grad,9,Married-spouse-absent,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,12249,0.0,0.012766324914991856
48,Private,99385,HS-grad,9,Separated,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,9124,0.0,0.025600673630833626
29,Private,213152,11th,7,Divorced,Craft-repair,Not-in-family,White,Male,0,0,52,United-States,9255,0.0,0.003052821848541498
72,Private,497280,9th,5,Widowed,Other-service,Unmarried,Black,Female,0,0,20,United-States,39959,0.0,0.007712711114436388
52,Federal-gov,157454,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,5689,0.0,0.008589252829551697
32,Private,267052,10th,6,Never-married,Farming-fishing,Unmarried,Black,Female,0,0,40,United-States,8544,0.0,0.010963567532598972
41,Private,206948,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,33295,0.0,0.4822593331336975
28,,222005,HS-grad,9,Never-married,,Other-relative,White,Female,0,0,40,Mexico,43148,0.0,0.0016621752874925733
27,Self-emp-not-inc,115438,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,Ireland,129,0.0,0.06969483941793442
41,Private,180181,Masters,14,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,45655,0.0,0.2267778217792511
19,Private,472807,1st-4th,2,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,52,Mexico,43813,0.0,0.0009110147366300225
32,Federal-gov,111567,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,20088,0.0,0.1347992867231369
30,State-gov,252818,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,5355,0.0,0.016723301261663437
43,Private,187795,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,45159,0.0,0.25378650426864624
57,Local-gov,118481,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,40,United-States,21335,77913.8671875,0.8436893820762634
22,Private,145964,Bachelors,13,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,33376,0.0,0.007928326725959778
33,Private,34574,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,43,United-States,22368,0.0,0.029494769871234894
35,Private,103605,11th,7,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,18353,0.0,0.004204301629215479
47,Private,199058,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,35849,0.0,0.4891528785228729
41,Private,222142,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,18454,0.0,0.029719505459070206
24,Private,137591,Some-college,10,Never-married,Sales,Own-child,White,Male,0,1762,40,United-States,20680,0.0,0.13071982562541962
42,Private,149909,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,25,United-States,22708,0.0,0.19447796046733856
42,Self-emp-not-inc,183765,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,,20526,0.0,0.4261549413204193
18,Private,179020,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,48,United-States,111,0.0,0.001372159575112164
32,Private,100135,Bachelors,13,Separated,Prof-specialty,Unmarried,White,Female,0,0,32,United-States,23157,0.0,0.3631724417209625
37,Private,267085,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,39493,0.0,0.28188011050224304
50,Private,99185,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,13605,0.0,0.0310653243213892
63,Private,271075,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,29,United-States,15518,0.0,0.12489969283342361
31,Private,339482,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1848,40,United-States,23920,52363.69140625,0.5068798661231995
36,Private,207824,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7298,0,40,United-States,1558,45539.609375,0.964189887046814
36,State-gov,210830,Masters,14,Never-married,Prof-specialty,Own-child,White,Female,0,0,30,United-States,32725,0.0,0.014436260797083378
18,Private,266287,12th,8,Never-married,Sales,Own-child,White,Female,0,0,35,United-States,19381,0.0,0.0011377279879525304
38,Private,423605,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,El-Salvador,15885,0.0,0.47516751289367676
24,Private,204172,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,48,United-States,45951,0.0,0.002617237623780966
18,Private,217439,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,28,United-States,110,0.0,0.0007941744406707585
52,Private,72743,HS-grad,9,Married-spouse-absent,Adm-clerical,Not-in-family,White,Female,0,0,50,United-States,37240,0.0,0.07172168046236038
24,Private,165107,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,United-States,9101,0.0,0.004017701372504234
29,Private,186624,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,Cuba,34210,0.0,0.012236963026225567
76,,135039,HS-grad,9,Married-civ-spouse,,Husband,White,Male,0,0,20,United-States,27027,0.0,0.009582429192960262
20,Private,197997,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,United-States,36518,0.0,0.0011753422440961003
37,Private,98644,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,16,,844,0.0,0.19711387157440186
38,Self-emp-not-inc,357962,9th,5,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,20697,0.0,0.0031466104555875063
74,Private,159138,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,0,0,12,United-States,11488,0.0,0.0037911529652774334
18,Private,414721,11th,7,Never-married,Other-service,Own-child,Black,Male,0,1602,23,United-States,37587,0.0,0.0009081335738301277
25,Local-gov,222800,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,19747,0.0,0.010577832348644733
34,Private,152667,12th,8,Never-married,Other-service,Not-in-family,White,Male,0,0,25,United-States,10633,0.0,0.001205049455165863
34,Private,410615,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,12268,0.0,0.08941639959812164
68,Self-emp-not-inc,338432,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,10464,0.0,0.06634195894002914
36,Private,152307,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,7298,0,55,United-States,7176,39622.578125,0.8849568963050842
34,Private,163110,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,37320,0.0,0.37548139691352844
60,Private,201965,Some-college,10,Never-married,Prof-specialty,Unmarried,White,Male,0,0,40,United-States,16752,44450.9921875,0.5150503516197205
47,Private,131002,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,29688,53486.22265625,0.6453258395195007
55,Local-gov,253062,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,40816,0.0,0.36529722809791565
35,State-gov,140752,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,19108,0.0,0.10204712301492691
28,Private,128012,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,,9581,0.0,0.1561552882194519
29,Private,125131,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,United-States,10666,0.0,0.006990973372012377
38,Private,29702,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,20227,0.0,0.12215109169483185
36,Private,75073,Some-college,10,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,55,United-States,27250,0.0,0.10823075473308563
23,Local-gov,144165,Bachelors,13,Never-married,Prof-specialty,Own-child,Amer-Indian-Eskimo,Male,0,0,30,United-States,25116,0.0,0.0022488206159323454
33,Private,124187,11th,7,Never-married,Transport-moving,Not-in-family,Black,Male,0,0,60,United-States,21470,0.0,0.00273263081908226
24,Private,433580,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,11381,0.0,0.027850810438394547
34,Private,262118,Assoc-voc,11,Never-married,Exec-managerial,Unmarried,Amer-Indian-Eskimo,Female,0,0,40,United-States,2496,0.0,0.0384041890501976
20,Private,211345,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,20,United-States,25638,0.0,0.00106534524820745
61,Private,255978,HS-grad,9,Widowed,Sales,Not-in-family,White,Male,0,0,50,United-States,6429,0.0,0.17466025054454803
28,Private,209205,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,23115,0.0,0.09674160927534103
43,Private,222596,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,United-States,10338,57825.14453125,0.988331139087677
27,,157624,HS-grad,9,Separated,,Other-relative,White,Female,0,0,40,United-States,27873,0.0,0.0014311661943793297
46,Private,207677,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,30,United-States,41068,0.0,0.0210664551705122
26,State-gov,28366,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,20517,0.0,0.00936183612793684
21,Private,403471,Some-college,10,Never-married,Other-service,Own-child,Black,Female,0,0,48,United-States,3837,0.0,0.002522947732359171
64,Private,170483,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,0,0,38,United-States,18239,0.0,0.015457652509212494
58,Local-gov,81132,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Asian-Pac-Islander,Male,0,0,80,Philippines,13572,0.0,0.13284249603748322
58,Private,205737,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,1827,0.0,0.062196359038352966
27,Private,237466,Bachelors,13,Never-married,Other-service,Not-in-family,White,Female,0,0,30,United-States,14278,0.0,0.002752369036898017
43,Private,354408,12th,8,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,United-States,39162,0.0,0.03370712697505951
17,Private,193748,11th,7,Never-married,Sales,Own-child,White,Male,0,0,15,United-States,40817,0.0,0.0006598575855605304
33,Private,112305,Assoc-voc,11,Never-married,Other-service,Unmarried,White,Female,0,0,10,United-States,3911,0.0,0.007177968975156546
52,Local-gov,124793,12th,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,37825,0.0,0.1914747804403305
50,Private,133963,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,35,United-States,23337,0.0,0.13275869190692902
17,Private,197850,11th,7,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0,24,United-States,17760,0.0,0.0006533956620842218
34,Local-gov,188245,HS-grad,9,Never-married,Prof-specialty,Unmarried,Black,Female,0,0,35,United-States,29388,0.0,0.062469594180583954
45,Private,168191,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,15024,0,37,United-States,6917,37140.6796875,0.9872730374336243
42,Private,171424,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,7298,0,45,United-States,45546,49551.4296875,0.9556779861450195
19,Private,393712,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,23688,0.0,0.0008727836539037526
28,Self-emp-not-inc,146949,10th,6,Never-married,Sales,Own-child,White,Male,0,0,80,United-States,2013,0.0,0.008958523161709309
53,Private,73134,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,15024,0,60,United-States,45162,65086.4375,0.9877722263336182
47,Private,652784,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,743,0.0,0.019469624385237694
47,Private,105449,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,65,United-States,1672,64713.1640625,0.6320723295211792
43,Federal-gov,114537,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,36755,37819.546875,0.5130584239959717
